fecha,partido,competicion,duracion,equipo,seleccionar_esquema,goles,xg,tiros,tiros_a_la_porteria,%tiros,pases,pases_logrados,%pases,posesion_del_balon_,balones_perdidos,balones_perdidos_bajos,balones_perdidos_medios,balones_perdidos_altos,balones_recuperados,balones_recuperados_bajos,balones_recuperados_medios,balones_recuperados_altos,duelos,duelos_ganados,%duelos,tiros_de_fuera_del_area,tiros_de_fuera_del_area_a_la_porteria,%tiros_de_fuera_del_area,ataques_posicionales,ataques_posicionales_con_remate,%ataques_posicionales,contraataques,contraataques_con_remate,%contraataques,jugadas_a_balon_parado,jugadas_a_balon_parado_con_remate,%jugadas_a_balon_parado,corneres,corneres_con_remate,%corneres,tiros_libres,tiros_libres_con_remate,%tiros_libres,penaltis,penaltis_marcados,%penaltis,centros,centros_precisos,%centros,pases_cruzados_en_profundidad_completados,pases_en_profundidad_completados,entradas_al_area_de_penalti_carreras,entradas_al_area_de_penalti_carreras_pases_cruzados,%entradas_al_area_de_penalti_carreras,toques_en_el_area_de_penalti,duelos_ofensivos,duelos_ofensivos_ganados,%duelos_ofensivos,fuera_de_juego,goles_recibidos,tiros_en_contra,tiros_en_contra_a_la_porteria,%tiros_en_contra,duelos_defensivos,duelos_defensivos_ganados,%duelos_defensivos,duelos_aereos,duelos_aereos_ganados,%duelos_aereos,entradas_a_ras_de_suelo,entradas_a_ras_de_suelo_logradas,%entradas_a_ras_de_suelo,interceptaciones,despejes,faltas,tarjetas_amarillas,tarjetas_rojas,pases_hacia_adelante,pases_hacia_adelante_logrados,%pases_hacia_adelante,pases_hacia_atras,pases_hacia_atras_logrados,%pases_hacia_atras,pases_laterales,pases_laterales_logrados,%pases_laterales,pases_largos,pases_largos_logrados,%pases_largos,pases_en_el_ultimo_tercio,pases_en_el_ultimo_tercio_logrados,%pases_en_el_ultimo_tercio,pases_progresivos,pases_progresivos_precisos,%pases_progresivos,desmarques,desmarques_logrados,%desmarques,saques_laterales,saques_laterales_logrados,%saques_laterales,saques_de_meta,intensidad_de_paso,promedio_pases_por_posesion_del_balon,lanzamiento_largo_,distancia_media_de_tiro,longitud_media_pases,ppda,competicion_contra,duracion_contra,equipo_contra,seleccionar_esquema_contra,goles_contra,xg_contra,tiros_contra,tiros_a_la_porteria_contra,%tiros_contra,pases_contra,pases_logrados_contra,%pases_contra,posesion_del_balon__contra,balones_perdidos_contra,balones_perdidos_bajos_contra,balones_perdidos_medios_contra,balones_perdidos_altos_contra,balones_recuperados_contra,balones_recuperados_bajos_contra,balones_recuperados_medios_contra,balones_recuperados_altos_contra,duelos_contra,duelos_ganados_contra,%duelos_contra,tiros_de_fuera_del_area_contra,tiros_de_fuera_del_area_a_la_porteria_contra,%tiros_de_fuera_del_area_contra,ataques_posicionales_contra,ataques_posicionales_con_remate_contra,%ataques_posicionales_contra,contraataques_contra,contraataques_con_remate_contra,%contraataques_contra,jugadas_a_balon_parado_contra,jugadas_a_balon_parado_con_remate_contra,%jugadas_a_balon_parado_contra,corneres_contra,corneres_con_remate_contra,%corneres_contra,tiros_libres_contra,tiros_libres_con_remate_contra,%tiros_libres_contra,penaltis_contra,penaltis_marcados_contra,%penaltis_contra,centros_contra,centros_precisos_contra,%centros_contra,pases_cruzados_en_profundidad_completados_contra,pases_en_profundidad_completados_contra,entradas_al_area_de_penalti_carreras_contra,entradas_al_area_de_penalti_carreras_pases_cruzados_contra,%entradas_al_area_de_penalti_carreras_contra,toques_en_el_area_de_penalti_contra,duelos_ofensivos_contra,duelos_ofensivos_ganados_contra,%duelos_ofensivos_contra,fuera_de_juego_contra,goles_recibidos_contra,tiros_en_contra_contra,tiros_en_contra_a_la_porteria_contra,%tiros_en_contra_contra,duelos_defensivos_contra,duelos_defensivos_ganados_contra,%duelos_defensivos_contra,duelos_aereos_contra,duelos_aereos_ganados_contra,%duelos_aereos_contra,entradas_a_ras_de_suelo_contra,entradas_a_ras_de_suelo_logradas_contra,%entradas_a_ras_de_suelo_contra,interceptaciones_contra,despejes_contra,faltas_contra,tarjetas_amarillas_contra,tarjetas_rojas_contra,pases_hacia_adelante_contra,pases_hacia_adelante_logrados_contra,%pases_hacia_adelante_contra,pases_hacia_atras_contra,pases_hacia_atras_logrados_contra,%pases_hacia_atras_contra,pases_laterales_contra,pases_laterales_logrados_contra,%pases_laterales_contra,pases_largos_contra,pases_largos_logrados_contra,%pases_largos_contra,pases_en_el_ultimo_tercio_contra,pases_en_el_ultimo_tercio_logrados_contra,%pases_en_el_ultimo_tercio_contra,pases_progresivos_contra,pases_progresivos_precisos_contra,%pases_progresivos_contra,desmarques_contra,desmarques_logrados_contra,%desmarques_contra,saques_laterales_contra,saques_laterales_logrados_contra,%saques_laterales_contra,saques_de_meta_contra,intensidad_de_paso_contra,promedio_pases_por_posesion_del_balon_contra,lanzamiento_largo__contra,distancia_media_de_tiro_contra,longitud_media_pases_contra,ppda_contra,tipo,jornada
2025-07-07,Delfin - LDU Quito 0:4,Ecuador. Liga Pro,99.0,LDU Quito,3-4-3 (100.0%),4.0,1.91,8.0,5.0,62.5,330.0,249.0,75.45,56.52,125.0,22.0,51.0,52.0,82.0,39.0,33.0,10.0,201.0,103.0,51.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador. Liga Pro,99.0,Delfin,5-4-1 (91.0%),0.0,1.52,14.0,5.0,35.71,333.0,248.0,74.47,43.48,128.0,18.0,41.0,69.0,93.0,38.0,40.0,15.0,201.0,92.0,45.77,7.0,3.0,42.86,35.0,9.0,25.71,0.0,0.0,0.0,26.0,5.0,19.23,5.0,3.0,60.0,5.0,2.0,40.0,0.0,0.0,0.0,13.0,1.0,7.69,1.0,6.0,20.0,2.0,9.0,14.0,77.0,31.0,40.26,2.0,4.0,8.0,5.0,62.5,72.0,39.0,54.17,28.0,10.0,35.71,3.0,1.0,33.33,49.0,17.0,11.0,2.0,1.0,142.0,91.0,64.08,51.0,48.0,94.12,88.0,67.0,76.14,63.0,32.0,50.79,57.0,31.0,54.39,62.0,44.0,70.97,0.0,0.0,0.0,17.0,16.0,94.12,3.0,17.09,2.85,18.92,19.29,19.54,7.0,Visitante,23
2025-07-07,Delfin - LDU Quito 0:4,Ecuador. Liga Pro,99.0,LDU Quito,3-4-3 (100.0%),4.0,1.91,8.0,5.0,62.5,330.0,249.0,75.45,56.52,125.0,22.0,51.0,52.0,82.0,39.0,33.0,10.0,201.0,103.0,51.24,3.0,1.0,33.33,23.0,5.0,21.74,6.0,1.0,16.67,18.0,1.0,5.56,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,66.67,6.0,6.0,16.0,3.0,6.0,15.0,72.0,33.0,45.83,2.0,0.0,14.0,5.0,35.71,77.0,46.0,59.74,28.0,14.0,50.0,4.0,1.0,25.0,44.0,30.0,16.0,1.0,0.0,127.0,82.0,64.57,46.0,44.0,95.65,91.0,74.0,81.32,64.0,35.0,54.69,43.0,22.0,51.16,73.0,44.0,60.27,1.0,1.0,100.0,21.0,18.0,85.71,6.0,13.03,2.92,19.39,16.29,18.9,6.59,Ecuador. Liga Pro,99.0,Delfin,5-4-1 (91.0%),0.0,1.52,14.0,5.0,35.71,333.0,248.0,74.47,43.48,128.0,18.0,41.0,69.0,93.0,38.0,40.0,15.0,201.0,92.0,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visitante,24
2025-07-07,Delfin - LDU Quito 0:4,Ecuador. Liga Pro,99.0,LDU Quito,3-4-3 (100.0%),4.0,1.91,8.0,5.0,62.5,330.0,249.0,75.45,56.52,125.0,22.0,51.0,52.0,82.0,39.0,33.0,10.0,201.0,103.0,51.24,3.0,1.0,33.33,23.0,5.0,21.74,6.0,1.0,16.67,18.0,1.0,5.56,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,66.67,6.0,6.0,16.0,3.0,6.0,15.0,72.0,33.0,45.83,2.0,0.0,14.0,5.0,35.71,77.0,46.0,59.74,28.0,14.0,50.0,4.0,1.0,25.0,44.0,30.0,16.0,1.0,0.0,127.0,82.0,64.57,46.0,44.0,95.65,91.0,74.0,81.32,64.0,35.0,54.69,43.0,22.0,51.16,73.0,44.0,60.27,1.0,1.0,100.0,21.0,18.0,85.71,6.0,13.03,2.92,19.39,16.29,18.9,6.59,Ecuador. Liga Pro,99.0,Delfin,5-4-1 (91.0%),0.0,1.52,14.0,5.0,35.71,333.0,248.0,74.47,43.48,128.0,18.0,41.0,69.0,93.0,38.0,40.0,15.0,201.0,92.0,45.77,7.0,3.0,42.86,35.0,9.0,25.71,0.0,0.0,0.0,26.0,5.0,19.23,5.0,3.0,60.0,5.0,2.0,40.0,0.0,0.0,0.0,13.0,1.0,7.69,1.0,6.0,20.0,2.0,9.0,14.0,77.0,31.0,40.26,2.0,4.0,8.0,5.0,62.5,72.0,39.0,54.17,28.0,10.0,35.71,3.0,1.0,33.33,49.0,17.0,11.0,2.0,1.0,142.0,91.0,64.08,51.0,48.0,94.12,88.0,67.0,76.14,63.0,32.0,50.79,57.0,31.0,54.39,62.0,44.0,70.97,0.0,0.0,0.0,17.0,16.0,94.12,3.0,17.09,2.85,18.92,19.29,19.54,7.0,Visitante,25
2025-02-15,Libertad - Independiente del Valle 2:0,Ecuador. Liga Pro,98.0,Libertad,4-4-2 (100.0%),2.0,0.56,4.0,2.0,50.0,329.0,246.0,74.77,48.21,135.0,19.0,56.0,60.0,101.0,50.0,44.0,7.0,218.0,91.0,41.74,0.0,0.0,0.0,22.0,2.0,9.09,1.0,1.0,100.0,18.0,1.0,5.56,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,30.77,4.0,3.0,17.0,2.0,8.0,13.0,69.0,15.0,21.74,1.0,0.0,10.0,3.0,30.0,75.0,49.0,65.33,51.0,17.0,33.33,0.0,0.0,0.0,56.0,14.0,14.0,3.0,0.0,125.0,71.0,56.8,44.0,41.0,93.18,108.0,93.0,86.11,70.0,34.0,48.57,51.0,24.0,47.06,71.0,47.0,66.2,1.0,1.0,100.0,11.0,10.0,90.91,9.0,13.25,3.43,21.28,15.08,21.63,7.85,Ecuador. Liga Pro,98.0,Independiente del Valle,4-3-3 (100.0%),0.0,0.95,10.0,3.0,30.0,430.0,327.0,76.05,51.79,129.0,18.0,45.0,66.0,112.0,53.0,46.0,13.0,218.0,120.0,55.05,7.0,2.0,28.57,43.0,9.0,20.93,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,26.67,7.0,6.0,28.0,1.0,17.0,17.0,75.0,26.0,34.67,5.0,2.0,4.0,2.0,50.0,69.0,54.0,78.26,51.0,28.0,54.9,4.0,3.0,75.0,49.0,6.0,5.0,0.0,0.0,174.0,114.0,65.52,58.0,56.0,96.55,131.0,104.0,79.39,63.0,37.0,58.73,84.0,51.0,60.71,84.0,60.0,71.43,0.0,0.0,0.0,24.0,24.0,100.0,5.0,16.12,3.77,14.65,21.47,20.35,7.64,Local,1
2025-02-25,Técnico Universitario - Libertad 2:2,Ecuador. Liga Pro,96.0,Libertad,4-4-2 (100.0%),2.0,1.37,9.0,4.0,44.44,278.0,220.0,79.14,51.11,104.0,20.0,29.0,55.0,77.0,33.0,34.0,10.0,206.0,93.0,45.15,4.0,0.0,0.0,26.0,5.0,19.23,0.0,0.0,0.0,33.0,4.0,12.12,2.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,45.45,4.0,1.0,13.0,0.0,8.0,7.0,58.0,20.0,34.48,1.0,2.0,20.0,7.0,35.0,73.0,44.0,60.27,44.0,17.0,38.64,6.0,2.0,33.33,36.0,9.0,11.0,3.0,0.0,109.0,78.0,71.56,33.0,30.0,90.91,93.0,81.0,87.1,57.0,36.0,63.16,57.0,39.0,68.42,63.0,52.0,82.54,0.0,0.0,0.0,15.0,10.0,66.67,12.0,14.29,2.65,20.5,17.69,20.72,7.0,Ecuador. Liga Pro,96.0,Técnico Universitario,4-2-3-1 (100.0%),2.0,2.85,20.0,7.0,35.0,299.0,227.0,75.92,48.89,99.0,16.0,33.0,50.0,88.0,48.0,28.0,12.0,206.0,100.0,48.54,8.0,1.0,12.5,34.0,13.0,38.24,0.0,0.0,0.0,24.0,5.0,20.83,7.0,4.0,57.14,3.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,35.0,8.0,6.0,23.0,3.0,8.0,26.0,73.0,29.0,39.73,2.0,2.0,9.0,5.0,55.56,58.0,38.0,65.52,44.0,20.0,45.45,3.0,1.0,33.33,41.0,6.0,17.0,2.0,0.0,115.0,74.0,64.35,26.0,23.0,88.46,125.0,108.0,86.4,54.0,28.0,51.85,48.0,31.0,64.58,73.0,49.0,67.12,2.0,0.0,0.0,11.0,11.0,100.0,5.0,16.07,2.77,18.06,19.96,22.38,5.8,Visitante,2
2025-03-02,Libertad - Barcelona 1:4,Ecuador. Liga Pro,98.0,Libertad,4-4-2 (64.91%),1.0,1.38,18.0,5.0,27.78,345.0,273.0,79.13,56.45,102.0,11.0,22.0,69.0,70.0,33.0,23.0,14.0,195.0,103.0,52.82,11.0,2.0,18.18,34.0,14.0,41.18,0.0,0.0,0.0,33.0,3.0,9.09,3.0,0.0,0.0,6.0,2.0,33.33,0.0,0.0,0.0,34.0,11.0,32.35,8.0,10.0,41.0,1.0,26.0,23.0,67.0,37.0,55.22,0.0,4.0,5.0,4.0,80.0,72.0,43.0,59.72,22.0,12.0,54.55,2.0,0.0,0.0,30.0,1.0,19.0,2.0,1.0,125.0,92.0,73.6,37.0,35.0,94.59,131.0,109.0,83.21,46.0,27.0,58.7,67.0,51.0,76.12,81.0,69.0,85.19,2.0,1.0,50.0,15.0,14.0,93.33,4.0,14.33,3.32,13.33,22.74,21.07,5.0,Ecuador. Liga Pro,98.0,Barcelona,4-2-3-1 (91.92%),4.0,0.6,5.0,4.0,80.0,218.0,166.0,76.15,43.55,96.0,31.0,28.0,37.0,75.0,44.0,25.0,6.0,195.0,81.0,41.54,1.0,1.0,100.0,16.0,4.0,25.0,0.0,0.0,0.0,26.0,1.0,3.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,4.0,6.0,14.0,2.0,3.0,10.0,72.0,29.0,40.28,9.0,1.0,18.0,5.0,27.78,67.0,30.0,44.78,22.0,9.0,40.91,6.0,6.0,100.0,52.0,14.0,16.0,2.0,0.0,110.0,74.0,67.27,27.0,26.0,96.3,57.0,47.0,82.46,45.0,26.0,57.78,42.0,30.0,71.43,67.0,46.0,68.66,5.0,2.0,40.0,13.0,9.0,69.23,12.0,11.74,2.2,20.64,18.87,23.38,8.43,Local,3
2025-03-08,Deportivo Cuenca - Libertad 0:1,Ecuador. Liga Pro,104.0,Libertad,4-4-2 (100.0%),1.0,0.56,11.0,1.0,9.09,283.0,215.0,75.97,47.25,128.0,24.0,42.0,62.0,89.0,36.0,40.0,13.0,194.0,93.0,47.94,6.0,0.0,0.0,28.0,7.0,25.0,1.0,0.0,0.0,28.0,3.0,10.71,2.0,2.0,100.0,2.0,1.0,50.0,0.0,0.0,0.0,20.0,6.0,30.0,6.0,5.0,23.0,2.0,14.0,17.0,56.0,23.0,41.07,0.0,0.0,14.0,7.0,50.0,48.0,34.0,70.83,61.0,23.0,37.7,3.0,3.0,100.0,48.0,23.0,18.0,2.0,0.0,117.0,82.0,70.09,29.0,27.0,93.1,96.0,79.0,82.29,52.0,34.0,65.38,48.0,32.0,66.67,63.0,49.0,77.78,0.0,0.0,0.0,25.0,20.0,80.0,11.0,12.99,2.57,18.37,21.15,20.65,7.4,Ecuador. Liga Pro,104.0,Deportivo Cuenca,4-3-3 (100.0%),0.0,1.54,14.0,6.0,42.86,390.0,310.0,79.49,52.75,112.0,15.0,53.0,44.0,84.0,47.0,25.0,12.0,194.0,88.0,45.36,5.0,2.0,40.0,33.0,8.0,24.24,3.0,2.0,66.67,27.0,3.0,11.11,3.0,1.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,20.0,3.0,5.0,21.0,1.0,8.0,17.0,48.0,14.0,29.17,5.0,1.0,11.0,1.0,9.09,56.0,33.0,58.93,61.0,29.0,47.54,2.0,2.0,100.0,34.0,12.0,13.0,2.0,0.0,153.0,111.0,72.55,38.0,35.0,92.11,150.0,125.0,83.33,80.0,49.0,61.25,55.0,33.0,60.0,81.0,57.0,70.37,0.0,0.0,0.0,26.0,23.0,88.46,8.0,16.04,3.2,20.51,18.44,22.51,9.0,Visitante,4
2025-03-15,Libertad - Orense 4:1,Ecuador. Liga Pro,102.0,Libertad,4-4-2 (100.0%),4.0,2.89,25.0,7.0,28.0,337.0,278.0,82.49,50.94,94.0,18.0,19.0,57.0,77.0,40.0,17.0,20.0,206.0,96.0,46.6,8.0,1.0,12.5,44.0,16.0,36.36,2.0,2.0,100.0,21.0,7.0,33.33,10.0,5.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,29.0,13.0,44.83,11.0,7.0,36.0,5.0,20.0,23.0,67.0,13.0,19.4,1.0,1.0,7.0,3.0,42.86,70.0,54.0,77.14,39.0,17.0,43.59,1.0,1.0,100.0,42.0,21.0,11.0,1.0,0.0,122.0,92.0,75.41,54.0,49.0,90.74,115.0,100.0,86.96,60.0,45.0,75.0,71.0,54.0,76.06,84.0,78.0,92.86,2.0,0.0,0.0,21.0,19.0,90.48,3.0,14.85,3.06,17.8,17.34,22.31,10.63,Ecuador. Liga Pro,102.0,Orense,4-3-3 (100.0%),1.0,0.73,7.0,3.0,42.86,328.0,269.0,82.01,49.06,104.0,37.0,21.0,46.0,63.0,39.0,16.0,8.0,206.0,99.0,48.06,0.0,0.0,0.0,30.0,4.0,13.33,0.0,0.0,0.0,27.0,3.0,11.11,6.0,1.0,16.67,3.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,4.0,6.0,22.0,3.0,9.0,16.0,70.0,16.0,22.86,3.0,4.0,25.0,7.0,28.0,67.0,54.0,80.6,39.0,16.0,41.03,2.0,1.0,50.0,46.0,21.0,6.0,0.0,0.0,126.0,99.0,78.57,58.0,53.0,91.38,79.0,61.0,77.22,47.0,27.0,57.45,53.0,38.0,71.7,69.0,52.0,75.36,0.0,0.0,0.0,24.0,21.0,87.5,13.0,15.01,3.04,14.33,16.08,18.75,11.94,Local,5
2025-03-30,Manta - Libertad 1:1,Ecuador. Liga Pro,103.0,Libertad,4-4-2 (63.39%),1.0,1.44,11.0,1.0,9.09,228.0,161.0,70.61,42.44,94.0,13.0,35.0,46.0,60.0,28.0,24.0,8.0,180.0,103.0,57.22,5.0,0.0,0.0,21.0,6.0,28.57,0.0,0.0,0.0,20.0,4.0,20.0,4.0,1.0,25.0,1.0,0.0,0.0,1.0,1.0,100.0,11.0,5.0,45.45,3.0,3.0,17.0,3.0,7.0,12.0,49.0,21.0,42.86,1.0,1.0,7.0,5.0,71.43,66.0,50.0,75.76,47.0,25.0,53.19,1.0,1.0,100.0,22.0,9.0,14.0,2.0,1.0,101.0,60.0,59.41,27.0,26.0,96.3,72.0,57.0,79.17,50.0,29.0,58.0,34.0,23.0,67.65,58.0,36.0,62.07,0.0,0.0,0.0,15.0,11.0,73.33,5.0,12.36,2.43,21.93,19.82,21.71,10.0,Ecuador. Liga Pro,103.0,Manta,4-2-3-1 (78.91%),1.0,0.26,7.0,4.0,57.14,354.0,284.0,80.23,57.56,103.0,15.0,37.0,51.0,76.0,33.0,33.0,10.0,180.0,73.0,40.56,4.0,3.0,75.0,25.0,5.0,20.0,0.0,0.0,0.0,32.0,1.0,3.13,6.0,1.0,16.67,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,4.0,8.0,22.0,0.0,8.0,9.0,66.0,16.0,24.24,5.0,1.0,11.0,1.0,9.09,49.0,28.0,57.14,47.0,21.0,44.68,3.0,2.0,66.67,29.0,3.0,10.0,0.0,0.0,141.0,90.0,63.83,32.0,32.0,100.0,123.0,109.0,88.62,59.0,30.0,50.85,50.0,28.0,56.0,64.0,46.0,71.88,0.0,0.0,0.0,17.0,16.0,94.12,10.0,14.15,3.58,16.67,20.67,20.13,8.94,Visitante,6
2025-04-05,Libertad - El Nacional 1:3,Ecuador. Liga Pro,102.0,Libertad,4-4-2 (100.0%),1.0,0.93,17.0,4.0,23.53,360.0,274.0,76.11,58.81,119.0,11.0,38.0,70.0,92.0,38.0,43.0,11.0,235.0,104.0,44.26,6.0,1.0,16.67,38.0,9.0,23.68,0.0,0.0,0.0,32.0,6.0,18.75,4.0,2.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,36.84,7.0,10.0,33.0,5.0,12.0,22.0,104.0,33.0,31.73,1.0,3.0,13.0,7.0,53.85,69.0,42.0,60.87,39.0,16.0,41.03,3.0,3.0,100.0,40.0,5.0,12.0,3.0,0.0,137.0,97.0,70.8,32.0,28.0,87.5,146.0,120.0,82.19,80.0,55.0,68.75,76.0,58.0,76.32,90.0,79.0,87.78,1.0,0.0,0.0,32.0,29.0,90.63,7.0,13.73,3.0,22.22,17.57,22.72,4.47,Ecuador. Liga Pro,102.0,El Nacional,4-4-2 (90.86%),3.0,2.65,13.0,7.0,53.85,230.0,156.0,67.83,41.19,101.0,20.0,43.0,38.0,83.0,52.0,26.0,5.0,235.0,125.0,53.19,3.0,2.0,66.67,23.0,10.0,43.48,0.0,0.0,0.0,24.0,3.0,12.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.86,4.0,10.0,18.0,2.0,2.0,19.0,69.0,27.0,39.13,6.0,1.0,17.0,4.0,23.53,104.0,71.0,68.27,39.0,18.0,46.15,4.0,3.0,75.0,51.0,31.0,15.0,2.0,0.0,110.0,65.0,59.09,27.0,25.0,92.59,46.0,31.0,67.39,52.0,16.0,30.77,40.0,19.0,47.5,49.0,25.0,51.02,4.0,3.0,75.0,13.0,12.0,92.31,14.0,12.53,2.04,22.61,19.01,20.23,6.76,Local,7
2025-04-12,Emelec - Libertad 1:1,Ecuador. Liga Pro,101.0,Libertad,4-4-2 (100.0%),1.0,1.32,14.0,5.0,35.71,325.0,262.0,80.62,50.9,128.0,22.0,49.0,57.0,90.0,32.0,35.0,23.0,252.0,107.0,42.46,4.0,0.0,0.0,33.0,10.0,30.3,1.0,0.0,0.0,28.0,3.0,10.71,6.0,1.0,16.67,4.0,1.0,25.0,0.0,0.0,0.0,15.0,7.0,46.67,7.0,3.0,26.0,5.0,13.0,15.0,68.0,23.0,33.82,1.0,1.0,8.0,2.0,25.0,82.0,48.0,58.54,58.0,28.0,48.28,6.0,3.0,50.0,46.0,14.0,24.0,5.0,0.0,121.0,95.0,78.51,47.0,39.0,82.98,107.0,92.0,85.98,50.0,39.0,78.0,60.0,52.0,86.67,70.0,52.0,74.29,1.0,0.0,0.0,24.0,22.0,91.67,7.0,14.28,3.1,15.38,17.65,18.35,4.72,Ecuador. Liga Pro,101.0,Emelec,4-2-3-1 (56.96%),1.0,0.49,8.0,2.0,25.0,315.0,233.0,73.97,49.1,124.0,28.0,43.0,53.0,102.0,48.0,40.0,14.0,252.0,120.0,47.62,3.0,1.0,33.33,23.0,3.0,13.04,0.0,0.0,0.0,34.0,5.0,14.71,7.0,1.0,14.29,3.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,4.0,2.0,18.0,4.0,8.0,10.0,82.0,34.0,41.46,9.0,1.0,14.0,5.0,35.71,68.0,45.0,66.18,58.0,21.0,36.21,8.0,7.0,87.5,50.0,25.0,9.0,1.0,0.0,135.0,76.0,56.3,40.0,37.0,92.5,95.0,87.0,91.58,46.0,29.0,63.04,49.0,31.0,63.27,65.0,41.0,63.08,3.0,0.0,0.0,21.0,19.0,90.48,3.0,14.35,2.84,14.6,19.23,20.04,7.42,Visitante,8
2025-04-19,Libertad - Mushuc Runa 2:1,Ecuador. Liga Pro,103.0,Libertad,4-4-2 (21.88%),2.0,2.1,11.0,4.0,36.36,213.0,149.0,69.95,52.51,119.0,25.0,45.0,49.0,76.0,46.0,21.0,9.0,176.0,75.0,42.61,4.0,1.0,25.0,18.0,7.0,38.89,0.0,0.0,0.0,29.0,4.0,13.79,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.57,2.0,2.0,15.0,0.0,5.0,10.0,47.0,14.0,29.79,0.0,1.0,13.0,5.0,38.46,47.0,32.0,68.09,64.0,23.0,35.94,2.0,2.0,100.0,37.0,34.0,15.0,3.0,1.0,89.0,48.0,53.93,31.0,30.0,96.77,66.0,54.0,81.82,53.0,25.0,47.17,35.0,20.0,57.14,49.0,30.0,61.22,0.0,0.0,0.0,15.0,14.0,93.33,10.0,11.47,1.9,24.88,17.22,24.11,6.48,Ecuador. Liga Pro,103.0,Mushuc Runa,5-3-2 (82.87%),1.0,2.37,13.0,5.0,38.46,228.0,152.0,66.67,47.49,119.0,20.0,24.0,75.0,91.0,45.0,32.0,14.0,176.0,95.0,53.98,8.0,3.0,37.5,29.0,6.0,20.69,0.0,0.0,0.0,28.0,4.0,14.29,6.0,2.0,33.33,3.0,1.0,33.33,1.0,0.0,0.0,24.0,6.0,25.0,12.0,6.0,38.0,1.0,18.0,16.0,47.0,15.0,31.91,12.0,2.0,11.0,4.0,36.36,47.0,33.0,70.21,64.0,36.0,56.25,1.0,0.0,0.0,32.0,16.0,10.0,3.0,0.0,117.0,70.0,59.83,26.0,25.0,96.15,65.0,48.0,73.85,67.0,34.0,50.75,76.0,43.0,56.58,75.0,54.0,72.0,0.0,0.0,0.0,20.0,17.0,85.0,8.0,13.58,1.95,29.39,21.4,26.09,6.91,Local,9
2025-04-29,Libertad - Universidad Católica 3:1,Ecuador. Liga Pro,98.0,Libertad,4-4-2 (100.0%),3.0,1.23,9.0,5.0,55.56,338.0,245.0,72.49,49.8,130.0,33.0,38.0,59.0,94.0,61.0,30.0,3.0,203.0,93.0,45.81,1.0,1.0,100.0,25.0,6.0,24.0,0.0,0.0,0.0,21.0,3.0,14.29,3.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,37.5,6.0,7.0,26.0,2.0,11.0,15.0,73.0,23.0,31.51,3.0,1.0,15.0,7.0,46.67,75.0,45.0,60.0,41.0,19.0,46.34,6.0,5.0,83.33,54.0,24.0,6.0,1.0,0.0,145.0,94.0,64.83,58.0,52.0,89.66,106.0,85.0,80.19,72.0,38.0,52.78,67.0,40.0,59.7,95.0,62.0,65.26,4.0,0.0,0.0,18.0,18.0,100.0,8.0,14.27,3.05,21.3,14.91,23.37,8.95,Ecuador. Liga Pro,98.0,Universidad Católica,3-4-3 (100.0%),1.0,2.15,15.0,7.0,46.67,337.0,248.0,73.59,50.2,119.0,10.0,32.0,77.0,92.0,38.0,36.0,18.0,203.0,105.0,51.72,6.0,4.0,66.67,46.0,10.0,21.74,3.0,1.0,33.33,22.0,4.0,18.18,7.0,3.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,31.25,6.0,9.0,31.0,4.0,9.0,23.0,75.0,30.0,40.0,5.0,3.0,9.0,5.0,55.56,73.0,50.0,68.49,41.0,21.0,51.22,1.0,1.0,100.0,32.0,15.0,6.0,1.0,0.0,143.0,91.0,63.64,42.0,41.0,97.62,96.0,72.0,75.0,66.0,34.0,51.52,82.0,48.0,58.54,70.0,59.0,84.29,3.0,2.0,66.67,23.0,23.0,100.0,8.0,14.12,2.91,19.58,18.61,21.24,8.32,Local,10
