fecha,partido,competicion,duracion,equipo,seleccionar_esquema,goles,xg,tiros,tiros_a_la_porteria,%tiros,pases,pases_logrados,%pases,posesion_del_balon_,balones_perdidos,balones_perdidos_bajos,balones_perdidos_medios,balones_perdidos_altos,balones_recuperados,balones_recuperados_bajos,balones_recuperados_medios,balones_recuperados_altos,duelos,duelos_ganados,%duelos,tiros_de_fuera_del_area,tiros_de_fuera_del_area_a_la_porteria,%tiros_de_fuera_del_area,ataques_posicionales,ataques_posicionales_con_remate,%ataques_posicionales,contraataques,contraataques_con_remate,%contraataques,jugadas_a_balon_parado,jugadas_a_balon_parado_con_remate,%jugadas_a_balon_parado,corneres,corneres_con_remate,%corneres,tiros_libres,tiros_libres_con_remate,%tiros_libres,penaltis,penaltis_marcados,%penaltis,centros,centros_precisos,%centros,pases_cruzados_en_profundidad_completados,pases_en_profundidad_completados,entradas_al_area_de_penalti_carreras,entradas_al_area_de_penalti_carreras_pases_cruzados,%entradas_al_area_de_penalti_carreras,toques_en_el_area_de_penalti,duelos_ofensivos,duelos_ofensivos_ganados,%duelos_ofensivos,fuera_de_juego,goles_recibidos,tiros_en_contra,tiros_en_contra_a_la_porteria,%tiros_en_contra,duelos_defensivos,duelos_defensivos_ganados,%duelos_defensivos,duelos_aereos,duelos_aereos_ganados,%duelos_aereos,entradas_a_ras_de_suelo,entradas_a_ras_de_suelo_logradas,%entradas_a_ras_de_suelo,interceptaciones,despejes,faltas,tarjetas_amarillas,tarjetas_rojas,pases_hacia_adelante,pases_hacia_adelante_logrados,%pases_hacia_adelante,pases_hacia_atras,pases_hacia_atras_logrados,%pases_hacia_atras,pases_laterales,pases_laterales_logrados,%pases_laterales,pases_largos,pases_largos_logrados,%pases_largos,pases_en_el_ultimo_tercio,pases_en_el_ultimo_tercio_logrados,%pases_en_el_ultimo_tercio,pases_progresivos,pases_progresivos_precisos,%pases_progresivos,desmarques,desmarques_logrados,%desmarques,saques_laterales,saques_laterales_logrados,%saques_laterales,saques_de_meta,intensidad_de_paso,promedio_pases_por_posesion_del_balon,lanzamiento_largo_,distancia_media_de_tiro,longitud_media_pases,ppda,competicion_contra,duracion_contra,equipo_contra,seleccionar_esquema_contra,goles_contra,xg_contra,tiros_contra,tiros_a_la_porteria_contra,%tiros_contra,pases_contra,pases_logrados_contra,%pases_contra,posesion_del_balon__contra,balones_perdidos_contra,balones_perdidos_bajos_contra,balones_perdidos_medios_contra,balones_perdidos_altos_contra,balones_recuperados_contra,balones_recuperados_bajos_contra,balones_recuperados_medios_contra,balones_recuperados_altos_contra,duelos_contra,duelos_ganados_contra,%duelos_contra,tiros_de_fuera_del_area_contra,tiros_de_fuera_del_area_a_la_porteria_contra,%tiros_de_fuera_del_area_contra,ataques_posicionales_contra,ataques_posicionales_con_remate_contra,%ataques_posicionales_contra,contraataques_contra,contraataques_con_remate_contra,%contraataques_contra,jugadas_a_balon_parado_contra,jugadas_a_balon_parado_con_remate_contra,%jugadas_a_balon_parado_contra,corneres_contra,corneres_con_remate_contra,%corneres_contra,tiros_libres_contra,tiros_libres_con_remate_contra,%tiros_libres_contra,penaltis_contra,penaltis_marcados_contra,%penaltis_contra,centros_contra,centros_precisos_contra,%centros_contra,pases_cruzados_en_profundidad_completados_contra,pases_en_profundidad_completados_contra,entradas_al_area_de_penalti_carreras_contra,entradas_al_area_de_penalti_carreras_pases_cruzados_contra,%entradas_al_area_de_penalti_carreras_contra,toques_en_el_area_de_penalti_contra,duelos_ofensivos_contra,duelos_ofensivos_ganados_contra,%duelos_ofensivos_contra,fuera_de_juego_contra,goles_recibidos_contra,tiros_en_contra_contra,tiros_en_contra_a_la_porteria_contra,%tiros_en_contra_contra,duelos_defensivos_contra,duelos_defensivos_ganados_contra,%duelos_defensivos_contra,duelos_aereos_contra,duelos_aereos_ganados_contra,%duelos_aereos_contra,entradas_a_ras_de_suelo_contra,entradas_a_ras_de_suelo_logradas_contra,%entradas_a_ras_de_suelo_contra,interceptaciones_contra,despejes_contra,faltas_contra,tarjetas_amarillas_contra,tarjetas_rojas_contra,pases_hacia_adelante_contra,pases_hacia_adelante_logrados_contra,%pases_hacia_adelante_contra,pases_hacia_atras_contra,pases_hacia_atras_logrados_contra,%pases_hacia_atras_contra,pases_laterales_contra,pases_laterales_logrados_contra,%pases_laterales_contra,pases_largos_contra,pases_largos_logrados_contra,%pases_largos_contra,pases_en_el_ultimo_tercio_contra,pases_en_el_ultimo_tercio_logrados_contra,%pases_en_el_ultimo_tercio_contra,pases_progresivos_contra,pases_progresivos_precisos_contra,%pases_progresivos_contra,desmarques_contra,desmarques_logrados_contra,%desmarques_contra,saques_laterales_contra,saques_laterales_logrados_contra,%saques_laterales_contra,saques_de_meta_contra,intensidad_de_paso_contra,promedio_pases_por_posesion_del_balon_contra,lanzamiento_largo__contra,distancia_media_de_tiro_contra,longitud_media_pases_contra,ppda_contra,tipo,jornada
2025-05-11,Defensores Unidos - Estudiantes Caseros 1:1,Argentina. Primera Nacional,99.0,Estudiantes Caseros,4-1-3-2 (95.81%),1.0,0.87,11.0,3.0,27.27,320.0,239.0,74.69,63.67,141.0,20.0,56.0,65.0,108.0,53.0,44.0,11.0,271.0,138.0,50.92,4.0,0.0,0.0,23.0,7.0,30.43,0.0,0.0,0.0,30.0,4.0,13.33,5.0,1.0,20.0,4.0,1.0,25.0,0.0,0.0,0.0,15.0,9.0,60.0,8.0,7.0,26.0,1.0,10.0,18.0,66.0,22.0,33.33,4.0,1.0,12.0,4.0,33.33,76.0,59.0,77.63,70.0,33.0,47.14,8.0,6.0,75.0,43.0,28.0,13.0,3.0,0.0,160.0,103.0,64.38,42.0,39.0,92.86,85.0,73.0,85.88,72.0,42.0,58.33,63.0,32.0,50.79,83.0,58.0,69.88,0.0,0.0,0.0,26.0,24.0,92.31,6.0,13.13,2.74,22.5,20.39,22.01,4.08,Argentina. Primera Nacional,99.0,Defensores Unidos,4-1-4-1 (80.38%),1.0,1.82,12.0,4.0,33.33,219.0,139.0,63.47,36.33,142.0,24.0,59.0,59.0,98.0,39.0,50.0,9.0,271.0,113.0,41.7,6.0,2.0,33.33,30.0,6.0,20.0,0.0,0.0,0.0,30.0,5.0,16.67,6.0,2.0,33.33,4.0,2.0,50.0,0.0,0.0,0.0,8.0,3.0,37.5,3.0,2.0,9.0,0.0,6.0,9.0,76.0,17.0,22.37,5.0,1.0,11.0,3.0,27.27,66.0,44.0,66.67,70.0,26.0,37.14,7.0,1.0,14.29,32.0,21.0,15.0,3.0,0.0,115.0,67.0,58.26,31.0,23.0,74.19,33.0,19.0,57.58,66.0,35.0,53.03,49.0,33.0,67.35,70.0,48.0,68.57,1.0,1.0,100.0,30.0,24.0,80.0,13.0,15.75,1.84,30.14,19.99,22.13,6.72,Visitante,13
2025-05-24,Colón - Estudiantes Caseros 0:0,Argentina. Primera Nacional,95.0,Estudiantes Caseros,4-2-3-1 (100.0%),0.0,0.73,11.0,2.0,18.18,236.0,152.0,64.41,41.05,120.0,21.0,45.0,54.0,76.0,35.0,35.0,6.0,201.0,100.0,49.75,4.0,0.0,0.0,22.0,7.0,31.82,1.0,0.0,0.0,30.0,4.0,13.33,5.0,3.0,60.0,6.0,1.0,16.67,0.0,0.0,0.0,9.0,6.0,66.67,6.0,4.0,17.0,2.0,7.0,13.0,54.0,17.0,31.48,2.0,0.0,11.0,2.0,18.18,67.0,44.0,65.67,35.0,18.0,51.43,9.0,8.0,88.89,46.0,17.0,15.0,2.0,0.0,119.0,56.0,47.06,37.0,34.0,91.89,53.0,43.0,81.13,41.0,20.0,48.78,47.0,19.0,40.43,62.0,35.0,56.45,0.0,0.0,0.0,23.0,21.0,91.3,8.0,14.68,2.15,17.37,18.66,21.28,6.31,Argentina. Primera Nacional,95.0,Colón,4-4-2 (100.0%),0.0,0.58,11.0,2.0,18.18,364.0,280.0,76.92,58.95,123.0,20.0,54.0,49.0,89.0,43.0,37.0,9.0,201.0,85.0,42.29,6.0,1.0,16.67,23.0,6.0,26.09,1.0,1.0,100.0,37.0,4.0,10.81,5.0,1.0,20.0,6.0,1.0,16.67,0.0,0.0,0.0,13.0,8.0,61.54,8.0,4.0,16.0,2.0,10.0,13.0,67.0,23.0,34.33,3.0,0.0,11.0,2.0,18.18,54.0,37.0,68.52,35.0,13.0,37.14,3.0,1.0,33.33,34.0,9.0,15.0,1.0,0.0,161.0,111.0,68.94,50.0,44.0,88.0,104.0,93.0,89.42,54.0,20.0,37.04,53.0,32.0,60.38,94.0,66.0,70.21,0.0,0.0,0.0,31.0,26.0,83.87,15.0,15.76,3.11,14.84,19.8,20.23,5.48,Visitante,14
2025-06-07,Estudiantes Caseros - Temperley 0:0,Argentina. Primera Nacional,97.0,Estudiantes Caseros,4-2-3-1 (100.0%),0.0,0.49,9.0,3.0,33.33,403.0,301.0,74.69,56.16,137.0,19.0,56.0,62.0,109.0,46.0,48.0,15.0,273.0,141.0,51.65,7.0,2.0,28.57,36.0,5.0,13.89,2.0,1.0,50.0,27.0,3.0,11.11,6.0,1.0,16.67,2.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,15.0,2.0,1.0,23.0,3.0,11.0,4.0,90.0,34.0,37.78,3.0,0.0,5.0,1.0,20.0,85.0,59.0,69.41,56.0,33.0,58.93,5.0,2.0,40.0,27.0,14.0,14.0,3.0,0.0,166.0,108.0,65.06,58.0,54.0,93.1,127.0,102.0,80.31,60.0,28.0,46.67,62.0,39.0,62.9,77.0,57.0,74.03,5.0,0.0,0.0,27.0,26.0,96.3,5.0,14.68,3.47,14.89,25.89,21.13,8.18,Argentina. Primera Nacional,97.0,Temperley,5-4-1 (100.0%),0.0,0.46,5.0,1.0,20.0,300.0,208.0,69.33,43.84,137.0,27.0,58.0,52.0,104.0,46.0,45.0,13.0,273.0,122.0,44.69,2.0,0.0,0.0,21.0,3.0,14.29,2.0,0.0,0.0,24.0,2.0,8.33,1.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,10.0,3.0,30.0,3.0,1.0,13.0,0.0,7.0,5.0,85.0,26.0,30.59,3.0,0.0,9.0,3.0,33.33,90.0,56.0,62.22,56.0,20.0,35.71,2.0,1.0,50.0,46.0,14.0,15.0,3.0,0.0,124.0,70.0,56.45,40.0,33.0,82.5,88.0,70.0,79.55,56.0,27.0,48.21,46.0,28.0,60.87,63.0,38.0,60.32,0.0,0.0,0.0,25.0,19.0,76.0,8.0,14.0,2.7,18.67,19.66,21.09,8.94,Local,15
2025-06-14,Estudiantes Caseros - Chaco For Ever 1:2,Argentina. Primera Nacional,98.0,Estudiantes Caseros,4-3-3 (71.93%),1.0,0.35,12.0,2.0,16.67,357.0,251.0,70.31,54.18,141.0,21.0,57.0,63.0,102.0,45.0,40.0,17.0,216.0,102.0,47.22,7.0,0.0,0.0,35.0,7.0,20.0,1.0,1.0,100.0,25.0,4.0,16.0,2.0,1.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,25.0,8.0,5.0,23.0,1.0,13.0,19.0,65.0,25.0,38.46,1.0,2.0,11.0,7.0,63.64,56.0,36.0,64.29,37.0,12.0,32.43,7.0,1.0,14.29,52.0,10.0,12.0,3.0,2.0,158.0,99.0,62.66,52.0,44.0,84.62,95.0,78.0,82.11,51.0,20.0,39.22,52.0,29.0,55.77,90.0,55.0,61.11,1.0,0.0,0.0,31.0,25.0,80.65,7.0,15.55,2.93,14.29,21.92,21.44,5.47,Argentina. Primera Nacional,98.0,Chaco For Ever,4-4-2 (100.0%),2.0,1.34,11.0,7.0,63.64,276.0,182.0,65.94,45.82,150.0,22.0,58.0,70.0,96.0,47.0,40.0,9.0,216.0,108.0,50.0,6.0,4.0,66.67,31.0,7.0,22.58,0.0,0.0,0.0,22.0,3.0,13.64,1.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,0.0,15.0,7.0,46.67,9.0,3.0,17.0,0.0,11.0,12.0,56.0,20.0,35.71,3.0,1.0,12.0,3.0,25.0,65.0,40.0,61.54,37.0,21.0,56.76,3.0,1.0,33.33,56.0,21.0,15.0,3.0,0.0,114.0,66.0,57.89,23.0,17.0,73.91,106.0,75.0,70.75,64.0,28.0,43.75,56.0,23.0,41.07,71.0,47.0,66.2,0.0,0.0,0.0,23.0,18.0,78.26,10.0,14.21,2.4,23.19,20.68,22.71,8.22,Local,16
2025-06-29,Estudiantes Caseros - Central Norte 0:1,Argentina. Primera Nacional,102.0,Estudiantes Caseros,4-2-3-1 (48.18%),0.0,0.56,12.0,5.0,41.67,402.0,286.0,71.14,56.38,161.0,16.0,48.0,97.0,99.0,34.0,52.0,13.0,237.0,119.0,50.21,7.0,2.0,28.57,26.0,6.0,23.08,0.0,0.0,0.0,37.0,4.0,10.81,9.0,2.0,22.22,6.0,3.0,50.0,0.0,0.0,0.0,19.0,4.0,21.05,4.0,11.0,32.0,0.0,13.0,17.0,50.0,15.0,30.0,1.0,1.0,8.0,2.0,25.0,95.0,67.0,70.53,52.0,20.0,38.46,5.0,3.0,60.0,37.0,11.0,11.0,3.0,0.0,174.0,105.0,60.34,29.0,26.0,89.66,150.0,130.0,86.67,76.0,36.0,47.37,85.0,49.0,57.65,92.0,67.0,72.83,2.0,2.0,100.0,25.0,20.0,80.0,8.0,15.89,2.91,18.91,22.96,22.89,5.79,Argentina. Primera Nacional,102.0,Central Norte,4-4-2 (100.0%),1.0,0.48,8.0,2.0,25.0,256.0,178.0,69.53,43.62,147.0,33.0,68.0,46.0,110.0,60.0,42.0,8.0,237.0,107.0,45.15,6.0,1.0,16.67,24.0,5.0,20.83,1.0,1.0,100.0,25.0,2.0,8.0,5.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2.0,3.0,7.0,1.0,3.0,10.0,95.0,28.0,29.47,5.0,0.0,12.0,5.0,41.67,50.0,35.0,70.0,52.0,27.0,51.92,5.0,3.0,60.0,60.0,44.0,15.0,2.0,0.0,141.0,84.0,59.57,23.0,21.0,91.3,47.0,37.0,78.72,55.0,27.0,49.09,48.0,25.0,52.08,59.0,36.0,61.02,0.0,0.0,0.0,22.0,20.0,90.91,8.0,13.08,1.92,21.48,23.16,19.66,10.75,Local,17
2025-07-06,Gimnasia Mendoza - Estudiantes Caseros 1:0,Argentina. Primera Nacional,96.0,Estudiantes Caseros,4-2-3-1 (100.0%),0.0,0.75,9.0,2.0,22.22,225.0,158.0,70.22,40.09,119.0,16.0,50.0,53.0,81.0,37.0,35.0,9.0,205.0,102.0,49.76,4.0,0.0,0.0,25.0,6.0,24.0,0.0,0.0,0.0,27.0,2.0,7.41,3.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,0.0,8.0,4.0,50.0,5.0,2.0,14.0,2.0,8.0,9.0,55.0,22.0,40.0,3.0,1.0,6.0,2.0,33.33,76.0,50.0,65.79,41.0,15.0,36.59,6.0,3.0,50.0,45.0,20.0,17.0,5.0,0.0,112.0,65.0,58.04,24.0,22.0,91.67,63.0,51.0,80.95,57.0,27.0,47.37,43.0,20.0,46.51,61.0,40.0,65.57,1.0,0.0,0.0,24.0,17.0,70.83,12.0,14.35,2.1,25.33,20.08,23.31,5.69,Argentina. Primera Nacional,96.0,Gimnasia Mendoza,4-2-3-1 (100.0%),1.0,0.82,6.0,2.0,33.33,326.0,242.0,74.23,59.91,115.0,13.0,49.0,53.0,77.0,34.0,35.0,8.0,205.0,94.0,45.85,2.0,1.0,50.0,26.0,2.0,7.69,0.0,0.0,0.0,32.0,2.0,6.25,3.0,0.0,0.0,6.0,1.0,16.67,0.0,0.0,0.0,16.0,3.0,18.75,3.0,1.0,27.0,1.0,12.0,7.0,76.0,26.0,34.21,3.0,0.0,9.0,2.0,22.22,55.0,33.0,60.0,41.0,24.0,58.54,5.0,1.0,20.0,33.0,21.0,13.0,4.0,0.0,136.0,76.0,55.88,41.0,39.0,95.12,114.0,101.0,88.6,65.0,27.0,41.54,63.0,34.0,53.97,60.0,41.0,68.33,1.0,1.0,100.0,30.0,26.0,86.67,11.0,13.91,2.76,19.94,18.51,22.86,4.94,Visitante,18
2025-07-12,Estudiantes Caseros - Gimnasia Jujuy 0:0,Argentina. Primera Nacional,100.0,Estudiantes Caseros,4-4-2 (100.0%),0.0,1.92,18.0,6.0,33.33,333.0,246.0,73.87,51.94,121.0,20.0,39.0,62.0,81.0,38.0,27.0,16.0,203.0,87.0,42.86,8.0,2.0,25.0,34.0,10.0,29.41,1.0,1.0,100.0,25.0,6.0,24.0,5.0,3.0,60.0,3.0,1.0,33.33,0.0,0.0,0.0,27.0,8.0,29.63,9.0,9.0,36.0,1.0,20.0,22.0,52.0,19.0,36.54,0.0,0.0,7.0,2.0,28.57,63.0,40.0,63.49,42.0,13.0,30.95,3.0,1.0,33.33,29.0,22.0,17.0,1.0,0.0,139.0,95.0,68.35,35.0,33.0,94.29,114.0,86.0,75.44,44.0,25.0,56.82,50.0,27.0,54.0,84.0,63.0,75.0,2.0,2.0,100.0,27.0,21.0,77.78,6.0,15.38,2.8,13.21,17.07,21.59,7.03,Argentina. Primera Nacional,100.0,Gimnasia Jujuy,4-4-2 (78.06%),0.0,0.74,7.0,2.0,28.57,295.0,214.0,72.54,48.06,141.0,37.0,46.0,58.0,86.0,45.0,35.0,6.0,203.0,100.0,49.26,5.0,1.0,20.0,21.0,6.0,28.57,0.0,0.0,0.0,36.0,1.0,2.78,10.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.29,1.0,6.0,16.0,2.0,5.0,9.0,63.0,23.0,36.51,2.0,0.0,18.0,6.0,33.33,52.0,33.0,63.46,42.0,23.0,54.76,3.0,0.0,0.0,53.0,36.0,13.0,5.0,1.0,125.0,74.0,59.2,38.0,35.0,92.11,101.0,81.0,80.2,59.0,32.0,54.24,46.0,17.0,36.96,57.0,34.0,59.65,0.0,0.0,0.0,23.0,17.0,73.91,12.0,14.73,2.38,20.0,21.81,22.2,6.65,Local,19
2025-02-09,Gimnasia Mendoza - Estudiantes Río Cuarto 1:1,Argentina. Primera Nacional,99.0,Estudiantes Río Cuarto,4-1-4-1 (100.0%),1.0,0.34,7.0,2.0,28.57,190.0,111.0,58.42,35.59,136.0,30.0,52.0,54.0,86.0,44.0,32.0,10.0,232.0,112.0,48.28,5.0,1.0,20.0,16.0,3.0,18.75,0.0,0.0,0.0,23.0,3.0,13.04,4.0,0.0,0.0,3.0,1.0,33.33,0.0,0.0,0.0,7.0,1.0,14.29,1.0,0.0,9.0,4.0,3.0,7.0,63.0,21.0,33.33,2.0,1.0,11.0,3.0,27.27,79.0,48.0,60.76,61.0,32.0,52.46,8.0,4.0,50.0,47.0,18.0,16.0,2.0,0.0,94.0,42.0,44.68,24.0,20.0,83.33,39.0,27.0,69.23,38.0,14.0,36.84,33.0,13.0,39.39,51.0,26.0,50.98,2.0,0.0,0.0,34.0,16.0,47.06,15.0,11.55,1.81,20.0,26.24,21.23,8.59,Argentina. Primera Nacional,99.0,Gimnasia Mendoza,4-3-3 (100.0%),1.0,1.1,11.0,3.0,27.27,428.0,349.0,81.54,64.41,125.0,18.0,38.0,69.0,84.0,40.0,33.0,11.0,232.0,108.0,46.55,4.0,0.0,0.0,33.0,7.0,21.21,0.0,0.0,0.0,28.0,4.0,14.29,3.0,2.0,66.67,4.0,1.0,25.0,0.0,0.0,0.0,20.0,11.0,55.0,10.0,1.0,21.0,2.0,11.0,13.0,79.0,31.0,39.24,1.0,1.0,7.0,3.0,42.86,63.0,42.0,66.67,61.0,26.0,42.62,3.0,2.0,66.67,46.0,14.0,9.0,1.0,0.0,171.0,117.0,68.42,58.0,54.0,93.1,156.0,144.0,92.31,67.0,40.0,59.7,78.0,50.0,64.1,91.0,71.0,78.02,1.0,1.0,100.0,33.0,29.0,87.88,9.0,14.37,3.82,15.65,16.4,23.03,4.93,Visitante,1
2025-02-16,Estudiantes Río Cuarto - Gimnasia Jujuy 1:1,Argentina. Primera Nacional,99.0,Estudiantes Río Cuarto,4-3-3 (100.0%),1.0,0.53,8.0,5.0,62.5,268.0,173.0,64.55,46.03,125.0,27.0,36.0,62.0,86.0,46.0,28.0,12.0,228.0,106.0,46.49,4.0,3.0,75.0,27.0,4.0,14.81,1.0,1.0,100.0,25.0,2.0,8.0,6.0,2.0,33.33,2.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,18.75,5.0,3.0,19.0,1.0,9.0,8.0,78.0,24.0,30.77,0.0,1.0,10.0,3.0,30.0,54.0,39.0,72.22,50.0,26.0,52.0,4.0,1.0,25.0,30.0,13.0,14.0,3.0,0.0,127.0,74.0,58.27,31.0,26.0,83.87,66.0,47.0,71.21,37.0,17.0,45.95,48.0,27.0,56.25,79.0,48.0,60.76,0.0,0.0,0.0,19.0,16.0,84.21,6.0,13.12,2.44,13.81,18.34,23.21,8.33,Argentina. Primera Nacional,99.0,Gimnasia Jujuy,4-3-3 (100.0%),1.0,1.04,10.0,3.0,30.0,361.0,278.0,77.01,53.97,126.0,17.0,33.0,76.0,88.0,45.0,24.0,19.0,228.0,104.0,45.61,6.0,0.0,0.0,33.0,9.0,27.27,0.0,0.0,0.0,24.0,1.0,4.17,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,25.93,7.0,7.0,35.0,1.0,17.0,8.0,54.0,15.0,27.78,1.0,1.0,8.0,5.0,62.5,78.0,54.0,69.23,50.0,15.0,30.0,3.0,2.0,66.67,37.0,14.0,14.0,1.0,0.0,141.0,95.0,67.38,38.0,36.0,94.74,134.0,110.0,82.09,84.0,51.0,60.71,74.0,54.0,72.97,97.0,68.0,70.1,1.0,1.0,100.0,27.0,25.0,92.59,9.0,15.07,3.72,23.27,20.76,24.17,5.57,Local,2
2025-02-24,Agropecuario - Estudiantes Río Cuarto 2:1,Argentina. Primera Nacional,98.0,Estudiantes Río Cuarto,4-4-2 (100.0%),1.0,1.43,13.0,4.0,30.77,410.0,320.0,78.05,51.02,115.0,17.0,37.0,61.0,90.0,40.0,44.0,6.0,198.0,110.0,55.56,8.0,1.0,12.5,34.0,8.0,23.53,0.0,0.0,0.0,17.0,4.0,23.53,3.0,1.0,33.33,2.0,1.0,50.0,0.0,0.0,0.0,27.0,11.0,40.74,10.0,4.0,26.0,1.0,19.0,12.0,70.0,30.0,42.86,1.0,2.0,8.0,5.0,62.5,73.0,56.0,76.71,30.0,11.0,36.67,6.0,2.0,33.33,34.0,15.0,14.0,2.0,0.0,169.0,123.0,72.78,50.0,47.0,94.0,137.0,102.0,74.45,53.0,23.0,43.4,72.0,46.0,63.89,84.0,69.0,82.14,0.0,0.0,0.0,23.0,20.0,86.96,1.0,16.16,3.76,12.93,20.59,19.95,6.98,Argentina. Primera Nacional,98.0,Agropecuario,4-4-2 (100.0%),2.0,0.78,8.0,5.0,62.5,354.0,264.0,74.58,48.98,128.0,20.0,59.0,49.0,79.0,41.0,29.0,9.0,198.0,80.0,40.4,7.0,4.0,57.14,25.0,2.0,8.0,3.0,1.0,33.33,28.0,4.0,14.29,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,4.0,2.0,13.0,1.0,5.0,6.0,73.0,17.0,23.29,4.0,1.0,13.0,4.0,30.77,70.0,40.0,57.14,30.0,17.0,56.67,5.0,2.0,40.0,47.0,11.0,9.0,1.0,0.0,143.0,81.0,56.64,50.0,45.0,90.0,118.0,107.0,90.68,77.0,30.0,38.96,49.0,27.0,55.1,81.0,50.0,61.73,0.0,0.0,0.0,33.0,29.0,87.88,10.0,14.53,3.0,21.75,27.18,21.92,10.34,Visitante,3
2025-03-01,Estudiantes Río Cuarto - San Telmo 1:0,Argentina. Primera Nacional,99.0,Estudiantes Río Cuarto,4-3-3 (47.69%),1.0,1.03,17.0,4.0,23.53,296.0,215.0,72.64,47.46,114.0,14.0,37.0,63.0,82.0,39.0,30.0,13.0,228.0,122.0,53.51,9.0,3.0,33.33,40.0,9.0,22.5,0.0,0.0,0.0,29.0,8.0,27.59,7.0,3.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,44.0,10.0,1.0,27.0,6.0,12.0,18.0,62.0,34.0,54.84,1.0,0.0,6.0,0.0,0.0,60.0,37.0,61.67,49.0,24.0,48.98,12.0,5.0,41.67,32.0,12.0,13.0,3.0,0.0,129.0,85.0,65.89,39.0,33.0,84.62,99.0,76.0,76.77,63.0,33.0,52.38,62.0,40.0,64.52,76.0,59.0,77.63,1.0,0.0,0.0,20.0,16.0,80.0,11.0,14.04,2.74,21.28,22.16,25.33,7.09,Argentina. Primera Nacional,99.0,San Telmo,4-1-3-2 (100.0%),0.0,0.33,6.0,0.0,0.0,310.0,236.0,76.13,52.54,119.0,28.0,37.0,54.0,90.0,47.0,28.0,15.0,228.0,85.0,37.28,5.0,0.0,0.0,22.0,4.0,18.18,0.0,0.0,0.0,30.0,2.0,6.67,2.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,13.0,6.0,46.15,5.0,6.0,24.0,2.0,9.0,5.0,60.0,23.0,38.33,3.0,1.0,17.0,5.0,29.41,62.0,28.0,45.16,49.0,16.0,32.65,4.0,1.0,25.0,43.0,15.0,11.0,2.0,0.0,130.0,79.0,60.77,34.0,33.0,97.06,104.0,94.0,90.38,61.0,27.0,44.26,62.0,34.0,54.84,77.0,54.0,70.13,0.0,0.0,0.0,25.0,21.0,84.0,14.0,13.28,2.72,19.68,21.58,23.64,9.35,Local,4
2025-03-09,Chacarita Juniors - Estudiantes Río Cuarto 0:2,Argentina. Primera Nacional,98.0,Estudiantes Río Cuarto,4-4-2 (100.0%),2.0,2.87,15.0,5.0,33.33,280.0,195.0,69.64,40.99,136.0,23.0,56.0,57.0,107.0,38.0,59.0,10.0,272.0,115.0,42.28,6.0,1.0,16.67,30.0,9.0,30.0,1.0,1.0,100.0,21.0,4.0,19.05,5.0,4.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,7.69,2.0,4.0,19.0,4.0,7.0,11.0,82.0,23.0,28.05,2.0,0.0,15.0,5.0,33.33,91.0,57.0,62.64,56.0,21.0,37.5,4.0,2.0,50.0,63.0,38.0,13.0,4.0,0.0,118.0,66.0,55.93,30.0,29.0,96.67,80.0,63.0,78.75,56.0,32.0,57.14,48.0,26.0,54.17,65.0,44.0,67.69,1.0,0.0,0.0,21.0,19.0,90.48,8.0,13.73,2.24,20.0,16.27,20.86,7.38,Argentina. Primera Nacional,98.0,Chacarita Juniors,4-1-3-2 (70.35%),0.0,1.68,15.0,4.0,26.67,448.0,352.0,78.57,59.01,163.0,18.0,82.0,63.0,109.0,53.0,50.0,6.0,272.0,143.0,52.57,6.0,2.0,33.33,29.0,10.0,34.48,0.0,0.0,0.0,33.0,5.0,15.15,7.0,4.0,57.14,4.0,2.0,50.0,0.0,0.0,0.0,23.0,7.0,30.43,7.0,4.0,32.0,3.0,20.0,15.0,91.0,34.0,37.36,3.0,2.0,15.0,5.0,33.33,82.0,59.0,71.95,56.0,29.0,51.79,5.0,2.0,40.0,47.0,15.0,7.0,1.0,1.0,174.0,123.0,70.69,51.0,47.0,92.16,176.0,148.0,84.09,62.0,33.0,53.23,67.0,43.0,64.18,88.0,70.0,79.55,6.0,5.0,83.33,30.0,28.0,93.33,11.0,15.26,3.67,13.84,18.86,21.99,7.58,Visitante,5
